APA01_00110 APA01_14430
APA01_16650 APA01_19530
APA01_16710 APA01_15150
APA01_16720 APA01_06300
APA01_16770 APA01_00230
APA01_16770 APA01_03700
APA01_16770 APA01_09850
APA01_16770 APA01_21780
APA01_16770 APA01_19760
APA01_16820 APA01_25420
APA01_16820 APA01_00910
APA01_16820 APA01_00780
APA01_16820 APA01_00900
APA01_16820 APA01_00930
APA01_16820 APA01_00920
APA01_16830 APA01_18600
APA01_16830 APA01_08070
APA01_16830 APA01_18590
APA01_16830 APA01_08080
APA01_16830 APA01_18610
APA01_16840 APA01_07830
APA01_16840 APA01_07820
APA01_16840 APA01_15180
APA01_16860 APA01_01050
APA01_16860 APA01_10080
APA01_16860 APA01_26620
APA01_16860 APA01_14780
APA01_16860 APA01_00430
APA01_16860 APA01_02770
APA01_16860 APA01_07210
APA01_16860 APA01_17270
APA01_16860 APA01_16240
APA01_16860 APA01_12980
APA01_16860 APA01_19360
APA01_16860 APA01_25980
APA01_16860 APA01_00970
APA01_16880 APA01_24580
APA01_16900 APA01_16590
APA01_16900 APA01_06240
APA01_17000 APA01_22030
APA01_17000 APA01_20730
APA01_17000 APA01_14730
APA01_17000 APA01_05960
APA01_17000 APA01_12160
APA01_17000 APA01_11760
APA01_17000 APA01_11730
APA01_17000 APA01_07900
APA01_17000 APA01_26080
APA01_17000 APA01_10670
APA01_17000 APA01_25200
APA01_17000 APA01_25210
APA01_17000 APA01_11750
APA01_17010 APA01_10790
APA01_17010 APA01_04490
APA01_17010 APA01_07590
APA01_17010 APA01_12570
APA01_17010 APA01_07720
APA01_17010 APA01_12552
APA01_17050 APA01_17060
APA01_17060 APA01_17050
APA01_17110 APA01_17120
APA01_17110 APA01_19260
APA01_17110 APA01_19270
APA01_17110 APA01_17130
APA01_17110 APA01_09850
APA01_17110 APA01_03810
APA01_17120 APA01_00770
APA01_17120 APA01_05940
APA01_17120 APA01_12180
APA01_17120 APA01_21930
APA01_17120 APA01_17110
APA01_17120 APA01_14730
APA01_17120 APA01_01110
APA01_17120 APA01_17130
APA01_17120 APA01_12170
APA01_17120 APA01_05950
APA01_17120 APA01_04640
APA01_17120 APA01_20440
APA01_17120 APA01_06160
APA01_17120 APA01_20860
APA01_17120 APA01_19100
APA01_17130 APA01_21930
APA01_17130 APA01_05940
APA01_17130 APA01_00770
APA01_17130 APA01_12170
APA01_17130 APA01_05950
APA01_17130 APA01_20440
APA01_17130 APA01_04640
APA01_17130 APA01_06160
APA01_17130 APA01_20860
APA01_17130 APA01_19100
APA01_17130 APA01_12180
APA01_17130 APA01_17110
APA01_17130 APA01_17120
APA01_17130 APA01_14730
APA01_17130 APA01_01110
APA01_17250 APA01_10630
APA01_17270 APA01_19540
APA01_17270 APA01_21420
APA01_17270 APA01_19820
APA01_17270 APA01_20750
APA01_17270 APA01_06310
APA01_17270 APA01_00970
APA01_17270 APA01_22700
APA01_17270 APA01_02770
APA01_17270 APA01_00430
APA01_17270 APA01_07210
APA01_17270 APA01_16860
APA01_17270 APA01_07480
APA01_17270 APA01_07050
APA01_17270 APA01_11930
APA01_17270 APA01_19530
APA01_17270 APA01_19460
APA01_17270 APA01_12980
APA01_17270 APA01_19810
APA01_17360 APA01_20750
APA01_17360 APA01_04430
APA01_17360 APA01_15490
APA01_17360 APA01_03160
APA01_17360 APA01_19530
APA01_17360 APA01_23730
APA01_17360 APA01_19540
APA01_17360 APA01_21620
APA01_17360 APA01_11270
APA01_17360 APA01_14980
APA01_17360 APA01_19810
APA01_17360 APA01_07610
APA01_17360 APA01_15480
APA01_17360 APA01_19820
APA01_17380 APA01_26540
APA01_17380 APA01_26560
APA01_17380 APA01_24500
APA01_17390 APA01_06580
APA01_17390 APA01_11680
APA01_17420 APA01_13920
APA01_17420 APA01_22590
APA01_17430 APA01_06520
APA01_17430 APA01_10630
APA01_17430 APA01_01970
APA01_17430 APA01_14930
APA01_17490 APA01_17500
APA01_17500 APA01_17490
APA01_17510 APA01_17520
APA01_17520 APA01_06300
APA01_17520 APA01_17510
APA01_17540 APA01_06540
APA01_17540 APA01_04030
APA01_17540 APA01_11300
APA01_17590 APA01_08610
APA01_17640 APA01_15080
APA01_17640 APA01_00620
APA01_17640 APA01_03320
APA01_17640 APA01_12900
APA01_17640 APA01_06880
APA01_17640 APA01_00820
APA01_17640 APA01_12970
APA01_17640 APA01_12890
APA01_17640 APA01_22710
APA01_17660 APA01_21620
APA01_17660 APA01_21740
APA01_17660 APA01_00590
APA01_17660 APA01_03320
APA01_17660 APA01_21610
APA01_17660 APA01_14130
APA01_17660 APA01_06500
APA01_17660 APA01_22600
APA01_17690 APA01_11170
APA01_17690 APA01_24140
APA01_17690 APA01_02340
APA01_17690 APA01_08610
APA01_17720 APA01_19290
APA01_17720 APA01_03120
APA01_17720 APA01_19360
APA01_17720 APA01_09850
APA01_17720 APA01_07820
APA01_17720 APA01_21340
APA01_17720 APA01_22700
APA01_17720 APA01_19760
APA01_17720 APA01_03110
APA01_17720 APA01_07480
APA01_17730 APA01_12350
APA01_17730 APA01_11260
APA01_17820 APA01_15180
APA01_17820 APA01_11700
APA01_17980 APA01_25900
APA01_17980 APA01_18080
APA01_18070 APA01_11170
APA01_18070 APA01_25910
APA01_18070 APA01_25900
APA01_18070 APA01_18080
APA01_18070 APA01_15810
APA01_18080 APA01_25900
APA01_18080 APA01_25910
APA01_18080 APA01_17980
APA01_18080 APA01_25930
APA01_18080 APA01_18070
APA01_18080 APA01_25920
APA01_18270 APA01_18960
APA01_18310 APA01_26410
APA01_18310 APA01_07050
APA01_18310 APA01_08140
APA01_18380 APA01_11180
APA01_18380 APA01_23120
APA01_18380 APA01_21350
APA01_18380 APA01_14900
APA01_18380 APA01_16160
APA01_18380 APA01_06900
APA01_18390 APA01_03780
APA01_18390 APA01_11940
APA01_18390 APA01_24490
APA01_18390 APA01_07710
APA01_18390 APA01_09850
APA01_18390 APA01_11650
APA01_18390 APA01_21340
APA01_18390 APA01_22700
APA01_18390 APA01_07480
APA01_18390 APA01_19760
APA01_18390 APA01_11930
APA01_18390 APA01_18520
APA01_18410 APA01_06440
APA01_18410 APA01_09550
APA01_18410 APA01_19610
APA01_18410 APA01_09270
APA01_18410 APA01_06160
APA01_18410 APA01_12190
APA01_18410 APA01_06450
APA01_18410 APA01_03320
APA01_18410 APA01_11190
APA01_18410 APA01_09280
APA01_18410 APA01_11560
APA01_18520 APA01_11650
APA01_18520 APA01_18390
APA01_18520 APA01_22700
APA01_18520 APA01_07480
APA01_18550 APA01_18570
APA01_18550 APA01_18560
APA01_18560 APA01_19610
APA01_18560 APA01_06440
APA01_18560 APA01_09550
APA01_18560 APA01_18580
APA01_18560 APA01_06160
APA01_18560 APA01_09270
APA01_18560 APA01_18550
APA01_18560 APA01_06450
APA01_18560 APA01_03320
APA01_18560 APA01_09280
APA01_18570 APA01_18550
APA01_18570 APA01_07370
APA01_18580 APA01_18560
APA01_18590 APA01_16370
APA01_18590 APA01_25600
APA01_18590 APA01_16400
APA01_18590 APA01_16310
APA01_18590 APA01_21490
APA01_18590 APA01_07420
APA01_18590 APA01_16390
APA01_18590 APA01_07810
APA01_18590 APA01_16830
APA01_18590 APA01_16430
APA01_18590 APA01_05990
APA01_18590 APA01_20530
APA01_18590 APA01_05750
APA01_18590 APA01_16320
APA01_18590 APA01_16380
APA01_18590 APA01_16360
APA01_18590 APA01_16420
APA01_18590 APA01_15380
APA01_18590 APA01_16330
APA01_18590 APA01_18600
APA01_18590 APA01_08080
APA01_18590 APA01_21500
APA01_18590 APA01_15390
APA01_18590 APA01_16350
APA01_18590 APA01_16410
APA01_18590 APA01_16340
APA01_18590 APA01_18610
APA01_18600 APA01_21490
APA01_18600 APA01_16310
APA01_18600 APA01_18590
APA01_18600 APA01_16370
APA01_18600 APA01_16380
APA01_18600 APA01_16320
APA01_18600 APA01_16420
APA01_18600 APA01_15380
APA01_18600 APA01_16360
APA01_18600 APA01_16330
APA01_18600 APA01_21500
APA01_18600 APA01_07420
APA01_18600 APA01_08080
APA01_18600 APA01_18610
APA01_18600 APA01_15390
APA01_18600 APA01_16350
APA01_18600 APA01_16410
APA01_18600 APA01_16340
APA01_18600 APA01_05990
APA01_18600 APA01_05750
APA01_18600 APA01_20530
APA01_18600 APA01_16430
APA01_18600 APA01_25600
APA01_18600 APA01_16830
APA01_18600 APA01_07810
APA01_18600 APA01_16390
APA01_18600 APA01_16400
APA01_18610 APA01_21490
APA01_18610 APA01_16310
APA01_18610 APA01_16370
APA01_18610 APA01_18590
APA01_18610 APA01_16380
APA01_18610 APA01_16320
APA01_18610 APA01_15380
APA01_18610 APA01_16420
APA01_18610 APA01_07420
APA01_18610 APA01_18600
APA01_18610 APA01_16330
APA01_18610 APA01_16360
APA01_18610 APA01_21500
APA01_18610 APA01_08080
APA01_18610 APA01_16410
APA01_18610 APA01_15390
APA01_18610 APA01_16350
APA01_18610 APA01_16340
APA01_18610 APA01_05990
APA01_18610 APA01_20530
APA01_18610 APA01_05750
APA01_18610 APA01_16390
APA01_18610 APA01_16830
APA01_18610 APA01_16430
APA01_18610 APA01_07810
APA01_18610 APA01_25600
APA01_18610 APA01_16400
APA01_18620 APA01_08650
APA01_18620 APA01_14980
APA01_18840 APA01_07050
APA01_18840 APA01_03740
APA01_18870 APA01_23150
APA01_18870 APA01_05950
APA01_18870 APA01_06160
APA01_18870 APA01_04130
APA01_18870 APA01_09840
APA01_18870 APA01_02600
APA01_18870 APA01_00380
APA01_18870 APA01_23120
APA01_18870 APA01_15810
APA01_18870 APA01_14730
APA01_18870 APA01_12250
APA01_18870 APA01_12170
APA01_18870 APA01_05940
APA01_18870 APA01_10980
APA01_18870 APA01_12180
APA01_18930 APA01_18990
APA01_18940 APA01_08630
APA01_18940 APA01_24660
APA01_18940 APA01_18950
APA01_18940 APA01_18970
APA01_18950 APA01_19020
APA01_18950 APA01_24990
APA01_18950 APA01_18960
APA01_18950 APA01_18940
APA01_18950 APA01_11400
APA01_18960 APA01_18990
APA01_18960 APA01_11380
APA01_18960 APA01_18270
APA01_18960 APA01_18950
APA01_18970 APA01_19000
APA01_18970 APA01_18940
APA01_18970 APA01_10640
APA01_18990 APA01_18930
APA01_18990 APA01_00650
APA01_18990 APA01_00730
APA01_18990 APA01_18960
APA01_18990 APA01_11440
APA01_19000 APA01_19010
APA01_19000 APA01_18970
APA01_19010 APA01_19000
APA01_19010 APA01_03880
APA01_19020 APA01_24990
APA01_19020 APA01_18950
APA01_19060 APA01_06580
APA01_19060 APA01_06600
APA01_19100 APA01_00770
APA01_19100 APA01_12170
APA01_19100 APA01_05950
APA01_19100 APA01_06160
APA01_19100 APA01_20440
APA01_19100 APA01_19260
APA01_19100 APA01_17130
APA01_19100 APA01_03810
APA01_19100 APA01_14730
APA01_19100 APA01_01110
APA01_19100 APA01_21930
APA01_19100 APA01_05940
APA01_19100 APA01_16650
APA01_19100 APA01_04640
APA01_19100 APA01_19270
APA01_19100 APA01_20860
APA01_19100 APA01_12180
APA01_19100 APA01_17120
APA01_19150 APA01_07870
APA01_19150 APA01_06830
APA01_19160 APA01_03750
APA01_19160 APA01_23780
APA01_19160 APA01_19190
APA01_19160 APA01_20490
APA01_19160 APA01_20770
APA01_19160 APA01_23770
APA01_19160 APA01_14000
APA01_19160 APA01_21980
APA01_19160 APA01_12870
APA01_19160 APA01_12110
APA01_19180 APA01_07620
APA01_19180 APA01_06310
APA01_19180 APA01_07050
APA01_19180 APA01_19810
APA01_19180 APA01_19820
APA01_19190 APA01_19160
APA01_19190 APA01_23780
APA01_19190 APA01_23770
APA01_19250 APA01_24800
APA01_19250 APA01_03830
APA01_19250 APA01_19270
APA01_19250 APA01_19260
APA01_19250 APA01_03810
APA01_19250 APA01_13840
APA01_19260 APA01_20860
APA01_19260 APA01_19270
APA01_19260 APA01_21930
APA01_19260 APA01_03800
APA01_19260 APA01_00770
APA01_19260 APA01_05940
APA01_19260 APA01_05950
APA01_19260 APA01_03810
APA01_19260 APA01_12170
APA01_19260 APA01_19250
APA01_19260 APA01_20440
APA01_19260 APA01_04640
APA01_19260 APA01_06160
APA01_19260 APA01_19100
APA01_19260 APA01_01110
APA01_19260 APA01_12180
APA01_19260 APA01_09850
APA01_19260 APA01_17110
APA01_19260 APA01_14730
APA01_19270 APA01_06160
APA01_19270 APA01_19260
APA01_19270 APA01_09850
APA01_19270 APA01_14730
APA01_19270 APA01_01110
APA01_19270 APA01_21930
APA01_19270 APA01_05940
APA01_19270 APA01_03810
APA01_19270 APA01_12170
APA01_19270 APA01_19250
APA01_19270 APA01_04640
APA01_19270 APA01_20860
APA01_19270 APA01_19100
APA01_19270 APA01_17110
APA01_19270 APA01_12180
APA01_19270 APA01_03800
APA01_19270 APA01_00770
APA01_19270 APA01_05950
APA01_19270 APA01_20440
APA01_19290 APA01_00230
APA01_19290 APA01_19360
APA01_19290 APA01_03120
APA01_19290 APA01_03700
APA01_19290 APA01_07820
APA01_19290 APA01_09850
APA01_19290 APA01_17720
APA01_19290 APA01_03110
APA01_19360 APA01_03120
APA01_19360 APA01_05510
APA01_19360 APA01_24920
APA01_19360 APA01_12840
APA01_19360 APA01_16860
APA01_19360 APA01_00970
APA01_19360 APA01_03700
APA01_19360 APA01_24240
APA01_19360 APA01_24230
APA01_19360 APA01_09850
APA01_19360 APA01_24490
APA01_19360 APA01_07820
APA01_19360 APA01_02240
APA01_19360 APA01_19290
APA01_19360 APA01_07210
APA01_19360 APA01_17720
APA01_19360 APA01_02250
APA01_19360 APA01_06730
APA01_19360 APA01_00410
APA01_19360 APA01_12150
APA01_19360 APA01_07680
APA01_19360 APA01_03110
APA01_19360 APA01_08770
APA01_19360 APA01_02950
APA01_19360 APA01_24220
APA01_19380 APA01_07970
APA01_19380 APA01_00410
APA01_19460 APA01_09850
APA01_19460 APA01_13840
APA01_19460 APA01_00770
APA01_19460 APA01_17270
APA01_19460 APA01_21420
APA01_19460 APA01_21340
APA01_19460 APA01_08560
APA01_19460 APA01_24800
APA01_19460 APA01_19760
APA01_19470 APA01_10690
APA01_19470 APA01_12220
APA01_19470 APA01_11530
APA01_19470 APA01_11720
APA01_19470 APA01_12230
APA01_19480 APA01_16290
APA01_19480 APA01_20430
APA01_19480 APA01_12730
APA01_19480 APA01_21580
APA01_19480 APA01_25330
APA01_19480 APA01_22010
APA01_19490 APA01_25500
APA01_19490 APA01_21430
APA01_19490 APA01_06160
APA01_19490 APA01_19610
APA01_19490 APA01_21190
APA01_19490 APA01_12310
APA01_19490 APA01_07220
APA01_19490 APA01_11460
APA01_19490 APA01_08710
APA01_19490 APA01_00520
APA01_19490 APA01_03890
APA01_19530 APA01_17360
APA01_19530 APA01_12360
APA01_19530 APA01_26310
APA01_19530 APA01_00310
APA01_19530 APA01_03160
APA01_19530 APA01_07050
APA01_19530 APA01_00320
APA01_19530 APA01_23730
APA01_19530 APA01_03780
APA01_19530 APA01_20750
APA01_19530 APA01_11550
APA01_19530 APA01_06230
APA01_19530 APA01_00340
APA01_19530 APA01_06250
APA01_19530 APA01_19810
APA01_19530 APA01_17270
APA01_19530 APA01_01110
APA01_19530 APA01_00330
APA01_19530 APA01_14980
APA01_19530 APA01_24980
APA01_19530 APA01_04430
APA01_19530 APA01_11940
APA01_19530 APA01_10420
APA01_19530 APA01_10670
APA01_19530 APA01_15490
APA01_19530 APA01_00970
APA01_19530 APA01_14580
APA01_19530 APA01_19540
APA01_19530 APA01_11270
APA01_19530 APA01_22700
APA01_19530 APA01_15480
APA01_19530 APA01_23090
APA01_19530 APA01_07660
APA01_19530 APA01_24940
APA01_19530 APA01_16650
APA01_19530 APA01_11870
APA01_19530 APA01_07210
APA01_19530 APA01_07610
APA01_19530 APA01_11930
APA01_19530 APA01_02020
APA01_19530 APA01_07480
APA01_19530 APA01_19820
APA01_19540 APA01_11930
APA01_19540 APA01_19820
APA01_19540 APA01_07610
APA01_19540 APA01_02020
APA01_19540 APA01_00310
APA01_19540 APA01_07050
APA01_19540 APA01_03160
APA01_19540 APA01_23730
APA01_19540 APA01_03780
APA01_19540 APA01_26310
APA01_19540 APA01_12360
APA01_19540 APA01_20750
APA01_19540 APA01_11550
APA01_19540 APA01_00970
APA01_19540 APA01_14580
APA01_19540 APA01_11270
APA01_19540 APA01_00330
APA01_19540 APA01_14980
APA01_19540 APA01_01110
APA01_19540 APA01_19810
APA01_19540 APA01_16650
APA01_19540 APA01_22700
APA01_19540 APA01_23090
APA01_19540 APA01_15480
APA01_19540 APA01_24940
APA01_19540 APA01_07210
APA01_19540 APA01_11870
APA01_19540 APA01_07660
APA01_19540 APA01_17360
APA01_19540 APA01_00320
APA01_19540 APA01_06230
APA01_19540 APA01_07480
APA01_19540 APA01_00340
APA01_19540 APA01_19530
APA01_19540 APA01_17270
APA01_19540 APA01_04430
APA01_19540 APA01_10420
APA01_19540 APA01_10670
APA01_19540 APA01_15490
APA01_19540 APA01_06250
APA01_19540 APA01_24980
APA01_19540 APA01_11940
APA01_19610 APA01_21430
APA01_19610 APA01_00520
APA01_19610 APA01_06450
APA01_19610 APA01_03320
APA01_19610 APA01_06440
APA01_19610 APA01_12270
APA01_19610 APA01_09550
APA01_19610 APA01_06160
APA01_19610 APA01_06500
APA01_19610 APA01_21190
APA01_19610 APA01_18560
APA01_19610 APA01_09270
APA01_19610 APA01_11450
APA01_19610 APA01_00620
APA01_19610 APA01_12310
APA01_19610 APA01_12190
APA01_19610 APA01_07220
APA01_19610 APA01_11460
APA01_19610 APA01_00590
APA01_19610 APA01_09520
APA01_19610 APA01_08710
APA01_19610 APA01_10610
APA01_19610 APA01_19490
APA01_19610 APA01_09280
APA01_19610 APA01_24350
APA01_19610 APA01_12370
APA01_19610 APA01_03890
APA01_19610 APA01_06880
APA01_19610 APA01_18410
APA01_19610 APA01_25500
APA01_19610 APA01_10600
APA01_19610 APA01_11190
APA01_19720 APA01_26510
APA01_19720 APA01_00260
APA01_19720 APA01_00280
APA01_19720 APA01_03750
APA01_19720 APA01_00270
APA01_19760 APA01_21420
APA01_19760 APA01_17720
APA01_19760 APA01_21340
APA01_19760 APA01_16770
APA01_19760 APA01_11930
APA01_19760 APA01_24490
APA01_19760 APA01_07710
APA01_19760 APA01_18390
APA01_19760 APA01_19460
APA01_19770 APA01_14930
APA01_19770 APA01_11300
APA01_19810 APA01_20750
APA01_19810 APA01_12150
APA01_19810 APA01_10670
APA01_19810 APA01_07680
APA01_19810 APA01_06310
APA01_19810 APA01_10420
APA01_19810 APA01_00430
APA01_19810 APA01_06250
APA01_19810 APA01_17270
APA01_19810 APA01_07050
APA01_19810 APA01_22210
APA01_19810 APA01_11550
APA01_19810 APA01_16160
APA01_19810 APA01_24230
APA01_19810 APA01_09870
APA01_19810 APA01_24240
APA01_19810 APA01_19540
APA01_19810 APA01_21620
APA01_19810 APA01_03740
APA01_19810 APA01_19180
APA01_19810 APA01_02770
APA01_19810 APA01_07660
APA01_19810 APA01_20430
APA01_19810 APA01_12980
APA01_19810 APA01_19820
APA01_19810 APA01_24520
APA01_19810 APA01_09880
APA01_19810 APA01_17360
APA01_19810 APA01_07620
APA01_19810 APA01_24220
APA01_19810 APA01_19530
APA01_19820 APA01_21620
APA01_19820 APA01_09870
APA01_19820 APA01_24240
APA01_19820 APA01_24230
APA01_19820 APA01_10670
APA01_19820 APA01_06310
APA01_19820 APA01_17270
APA01_19820 APA01_00430
APA01_19820 APA01_10420
APA01_19820 APA01_07680
APA01_19820 APA01_06250
APA01_19820 APA01_12150
APA01_19820 APA01_07050
APA01_19820 APA01_11550
APA01_19820 APA01_20750
APA01_19820 APA01_22210
APA01_19820 APA01_16160
APA01_19820 APA01_07620
APA01_19820 APA01_17360
APA01_19820 APA01_19540
APA01_19820 APA01_19810
APA01_19820 APA01_03740
APA01_19820 APA01_20430
APA01_19820 APA01_19180
APA01_19820 APA01_02770
APA01_19820 APA01_07660
APA01_19820 APA01_12980
APA01_19820 APA01_09880
APA01_19820 APA01_24520
APA01_19820 APA01_24220
APA01_19820 APA01_19530
APA01_19830 APA01_16040
APA01_19830 APA01_05990
APA01_19830 APA01_20530
APA01_19860 APA01_04270
APA01_19870 APA01_06840
APA01_19870 APA01_00630
APA01_19870 APA01_06650
APA01_19870 APA01_01230
APA01_19880 APA01_04120
APA01_19880 APA01_03150
APA01_19880 APA01_26560
APA01_19880 APA01_24500
APA01_20430 APA01_22210
APA01_20430 APA01_21580
APA01_20430 APA01_21600
APA01_20430 APA01_03620
APA01_20430 APA01_19820
APA01_20430 APA01_03700
APA01_20430 APA01_19810
APA01_20430 APA01_07300
APA01_20430 APA01_13920
APA01_20430 APA01_14710
APA01_20430 APA01_07080
APA01_20430 APA01_15620
APA01_20430 APA01_20860
APA01_20430 APA01_14700
APA01_20430 APA01_07070
APA01_20430 APA01_08590
APA01_20430 APA01_00870
APA01_20430 APA01_24830
APA01_20430 APA01_06310
APA01_20430 APA01_13900
APA01_20430 APA01_10710
APA01_20430 APA01_22100
APA01_20430 APA01_03250
APA01_20430 APA01_19480
APA01_20430 APA01_07050
APA01_20430 APA01_23490
APA01_20430 APA01_04650
APA01_20430 APA01_00860
APA01_20430 APA01_03600
APA01_20430 APA01_00250
APA01_20430 APA01_13180
APA01_20430 APA01_25330
APA01_20430 APA01_23220
APA01_20430 APA01_12700
APA01_20440 APA01_07740
APA01_20440 APA01_06160
APA01_20440 APA01_00770
APA01_20440 APA01_05950
APA01_20440 APA01_00910
APA01_20440 APA01_19260
APA01_20440 APA01_00900
APA01_20440 APA01_00920
APA01_20440 APA01_17130
APA01_20440 APA01_14730
APA01_20440 APA01_01110
APA01_20440 APA01_03810
APA01_20440 APA01_05940
APA01_20440 APA01_12170
APA01_20440 APA01_04640
APA01_20440 APA01_20860
APA01_20440 APA01_19270
APA01_20440 APA01_05560
APA01_20440 APA01_19100
APA01_20440 APA01_00930
APA01_20440 APA01_17120
APA01_20440 APA01_12180
APA01_20490 APA01_20500
APA01_20490 APA01_03750
APA01_20490 APA01_19160
APA01_20490 APA01_12110
APA01_20500 APA01_20490
APA01_20530 APA01_18600
APA01_20530 APA01_00900
APA01_20530 APA01_15380
APA01_20530 APA01_00920
APA01_20530 APA01_08080
APA01_20530 APA01_21500
APA01_20530 APA01_18610
APA01_20530 APA01_05990
APA01_20530 APA01_21490
APA01_20530 APA01_18590
APA01_20530 APA01_00930
APA01_20530 APA01_15390
APA01_20530 APA01_08070
APA01_20530 APA01_00910
APA01_20530 APA01_19830
APA01_20540 APA01_03700
APA01_20540 APA01_04650
APA01_20540 APA01_00860
APA01_20540 APA01_11550
APA01_20540 APA01_03620
APA01_20540 APA01_00330
APA01_20540 APA01_24940
APA01_20540 APA01_15620
APA01_20540 APA01_13850
APA01_20540 APA01_07660
APA01_20540 APA01_08590
APA01_20540 APA01_00870
APA01_20540 APA01_07070
APA01_20540 APA01_00320
APA01_20540 APA01_00250
APA01_20540 APA01_13180
APA01_20540 APA01_23220
APA01_20540 APA01_25330
APA01_20540 APA01_00340
APA01_20540 APA01_12700
APA01_20540 APA01_10670
APA01_20540 APA01_10420
APA01_20540 APA01_24830
APA01_20540 APA01_22100
APA01_20540 APA01_06250
APA01_20540 APA01_10710
APA01_20540 APA01_03250
APA01_20540 APA01_00310
APA01_20540 APA01_13900
APA01_20540 APA01_07300
APA01_20540 APA01_07080
APA01_20540 APA01_14580
APA01_20690 APA01_13990
APA01_20700 APA01_13990
APA01_20720 APA01_11760
APA01_20730 APA01_25200
APA01_20730 APA01_10710
APA01_20730 APA01_00770
APA01_20730 APA01_14730
APA01_20730 APA01_10670
APA01_20730 APA01_26080
APA01_20730 APA01_03620
APA01_20730 APA01_14710
APA01_20730 APA01_13920
APA01_20730 APA01_07080
APA01_20730 APA01_05960
APA01_20730 APA01_11760
APA01_20730 APA01_12160
APA01_20730 APA01_25210
APA01_20730 APA01_17000
APA01_20730 APA01_07900
APA01_20730 APA01_03610
APA01_20740 APA01_11760
APA01_20750 APA01_11550
APA01_20750 APA01_03780
APA01_20750 APA01_07050
APA01_20750 APA01_03160
APA01_20750 APA01_26310
APA01_20750 APA01_12360
APA01_20750 APA01_00970
APA01_20750 APA01_14580
APA01_20750 APA01_19540
APA01_20750 APA01_11270
APA01_20750 APA01_24940
APA01_20750 APA01_23090
APA01_20750 APA01_14980
APA01_20750 APA01_19810
APA01_20750 APA01_00330
APA01_20750 APA01_01110
APA01_20750 APA01_22700
APA01_20750 APA01_16650
APA01_20750 APA01_11870
APA01_20750 APA01_07210
APA01_20750 APA01_07660
APA01_20750 APA01_11930
APA01_20750 APA01_07610
APA01_20750 APA01_15480
APA01_20750 APA01_00310
APA01_20750 APA01_04430
APA01_20750 APA01_19820
APA01_20750 APA01_10670
APA01_20750 APA01_15490
APA01_20750 APA01_10420
APA01_20750 APA01_06250
APA01_20750 APA01_11940
APA01_20750 APA01_17270
APA01_20750 APA01_24980
APA01_20750 APA01_02020
APA01_20750 APA01_23730
APA01_20750 APA01_17360
APA01_20750 APA01_00320
APA01_20750 APA01_06230
APA01_20750 APA01_00340
APA01_20750 APA01_07480
APA01_20750 APA01_19530
APA01_20770 APA01_25380
APA01_20770 APA01_25360
APA01_20770 APA01_25370
APA01_20770 APA01_19160
APA01_20770 APA01_12870
APA01_20790 APA01_20830
APA01_20790 APA01_12690
APA01_20790 APA01_02330
APA01_20790 APA01_20800
APA01_20800 APA01_20790
APA01_20800 APA01_02330
APA01_20800 APA01_20830
APA01_20800 APA01_12690
APA01_20810 APA01_20820
APA01_20820 APA01_20810
APA01_20830 APA01_20800
APA01_20830 APA01_20790
APA01_20830 APA01_12690
APA01_20830 APA01_02330
APA01_20860 APA01_00770
APA01_20860 APA01_05950
APA01_20860 APA01_20440
APA01_20860 APA01_06160
APA01_20860 APA01_19260
APA01_20860 APA01_03620
APA01_20860 APA01_07080
APA01_20860 APA01_17130
APA01_20860 APA01_14730
APA01_20860 APA01_01110
APA01_20860 APA01_21930
APA01_20860 APA01_14700
APA01_20860 APA01_05940
APA01_20860 APA01_03810
APA01_20860 APA01_04640
APA01_20860 APA01_12170
APA01_20860 APA01_20430
APA01_20860 APA01_19270
APA01_20860 APA01_19100
APA01_20860 APA01_12180
APA01_20860 APA01_17120
APA01_21190 APA01_08710
APA01_21190 APA01_00520
APA01_21190 APA01_21430
APA01_21190 APA01_19610
APA01_21190 APA01_06160
APA01_21190 APA01_19490
APA01_21190 APA01_12310
APA01_21190 APA01_07220
APA01_21190 APA01_25500
APA01_21190 APA01_11460
APA01_21210 APA01_10830
APA01_21340 APA01_06370
APA01_21340 APA01_11860
APA01_21340 APA01_24490
APA01_21340 APA01_07710
APA01_21340 APA01_18390
APA01_21340 APA01_19460
APA01_21340 APA01_21420
APA01_21340 APA01_17720
APA01_21340 APA01_00300
APA01_21340 APA01_11930
APA01_21340 APA01_19760
APA01_21350 APA01_23120
APA01_21350 APA01_00390
APA01_21350 APA01_06900
APA01_21350 APA01_02600
APA01_21350 APA01_18380
APA01_21350 APA01_23110
APA01_21350 APA01_26780
APA01_21350 APA01_14900
APA01_21390 APA01_23200
APA01_21390 APA01_04240
APA01_21390 APA01_21400
APA01_21390 APA01_04250
APA01_21390 APA01_04260
APA01_21400 APA01_04250
APA01_21400 APA01_04240
APA01_21400 APA01_23200
APA01_21400 APA01_04260
APA01_21400 APA01_21390
APA01_21420 APA01_24800
APA01_21420 APA01_19760
APA01_21420 APA01_21340
APA01_21420 APA01_00770
APA01_21420 APA01_13840
APA01_21420 APA01_17270
APA01_21420 APA01_23490
APA01_21420 APA01_09850
APA01_21420 APA01_19460
APA01_21420 APA01_08560
APA01_21430 APA01_11460
APA01_21430 APA01_25500
APA01_21430 APA01_00520
APA01_21430 APA01_03890
APA01_21430 APA01_19490
APA01_21430 APA01_19610
