DMR_00010 DMR_30800
DMR_05590 DMR_32860
DMR_05590 DMR_18910
DMR_05590 DMR_12460
DMR_05590 DMR_37920
DMR_05590 DMR_17700
DMR_05590 DMR_46260
DMR_05590 DMR_39830
DMR_05590 DMR_31150
DMR_05590 DMR_21160
DMR_05590 DMR_08390
DMR_05590 DMR_23740
DMR_05590 DMR_14050
DMR_05590 DMR_40230
DMR_05590 DMR_22400
DMR_05590 DMR_03270
DMR_05590 DMR_35950
DMR_05590 DMR_38410
DMR_05590 DMR_31650
DMR_05590 DMR_05180
DMR_05590 DMR_17070
DMR_05590 DMR_39230
DMR_05590 DMR_19990
DMR_05590 DMR_04610
DMR_05590 DMR_31160
DMR_05590 DMR_03250
DMR_05590 DMR_31740
DMR_05590 DMR_43320
DMR_05590 DMR_22390
DMR_05590 DMR_44640
DMR_05590 DMR_19960
DMR_05590 DMR_44720
DMR_05590 DMR_25360
DMR_05590 DMR_44320
DMR_05620 DMR_31740
DMR_05620 DMR_04610
DMR_05630 DMR_30810
DMR_05630 DMR_39230
DMR_05630 DMR_39830
DMR_05630 DMR_45630
DMR_05630 DMR_39810
DMR_05630 DMR_43690
DMR_05730 DMR_43540
DMR_05730 DMR_05740
DMR_05730 DMR_24460
DMR_05730 DMR_26520
DMR_05730 DMR_21530
DMR_05730 DMR_15780
DMR_05730 DMR_17530
DMR_05730 DMR_15750
DMR_05730 DMR_34280
DMR_05730 DMR_05770
DMR_05730 DMR_17240
DMR_05730 DMR_34300
DMR_05730 DMR_39410
DMR_05730 DMR_45930
DMR_05730 DMR_37460
DMR_05730 DMR_34740
DMR_05730 DMR_05760
DMR_05730 DMR_34270
DMR_05730 DMR_34290
DMR_05730 DMR_12050
DMR_05730 DMR_37450
DMR_05730 DMR_26930
DMR_05730 DMR_05780
DMR_05730 DMR_15740
DMR_05730 DMR_34340
DMR_05730 DMR_24450
DMR_05730 DMR_15760
DMR_05730 DMR_34310
DMR_05730 DMR_24440
DMR_05740 DMR_37450
DMR_05740 DMR_26520
DMR_05740 DMR_21530
DMR_05740 DMR_24460
DMR_05740 DMR_15780
DMR_05740 DMR_12050
DMR_05740 DMR_34280
DMR_05740 DMR_17530
DMR_05740 DMR_15750
DMR_05740 DMR_17240
DMR_05740 DMR_05770
DMR_05740 DMR_34300
DMR_05740 DMR_34270
DMR_05740 DMR_45930
DMR_05740 DMR_37460
DMR_05740 DMR_34290
DMR_05740 DMR_34740
DMR_05740 DMR_05760
DMR_05740 DMR_15760
DMR_05740 DMR_26930
DMR_05740 DMR_05730
DMR_05740 DMR_34340
DMR_05740 DMR_15740
DMR_05740 DMR_05780
DMR_05740 DMR_43540
DMR_05740 DMR_39410
DMR_05740 DMR_24450
DMR_05740 DMR_34310
DMR_05740 DMR_24440
DMR_05750 DMR_34260
DMR_05760 DMR_18800
DMR_05760 DMR_05770
DMR_05760 DMR_34300
DMR_05760 DMR_17240
DMR_05760 DMR_45930
DMR_05760 DMR_34290
DMR_05760 DMR_34310
DMR_05760 DMR_26520
DMR_05760 DMR_05740
DMR_05760 DMR_17530
DMR_05760 DMR_12710
DMR_05760 DMR_34280
DMR_05760 DMR_34740
DMR_05760 DMR_34270
DMR_05760 DMR_39410
DMR_05760 DMR_05780
DMR_05760 DMR_05730
DMR_05770 DMR_18800
DMR_05770 DMR_17240
DMR_05770 DMR_34300
DMR_05770 DMR_34290
DMR_05770 DMR_45930
DMR_05770 DMR_34310
DMR_05770 DMR_26520
DMR_05770 DMR_05740
DMR_05770 DMR_17530
DMR_05770 DMR_34280
DMR_05770 DMR_12710
DMR_05770 DMR_05760
DMR_05770 DMR_34740
DMR_05770 DMR_34270
DMR_05770 DMR_05730
DMR_05770 DMR_05780
DMR_05770 DMR_39410
DMR_05780 DMR_18800
DMR_05780 DMR_05770
DMR_05780 DMR_34740
DMR_05780 DMR_34300
DMR_05780 DMR_17240
DMR_05780 DMR_45930
DMR_05780 DMR_34290
DMR_05780 DMR_34310
DMR_05780 DMR_26520
DMR_05780 DMR_05740
DMR_05780 DMR_17530
DMR_05780 DMR_05760
DMR_05780 DMR_34280
DMR_05780 DMR_12710
DMR_05780 DMR_34270
DMR_05780 DMR_39410
DMR_05780 DMR_05730
DMR_05790 DMR_45590
DMR_05790 DMR_05800
DMR_05790 DMR_22690
DMR_05790 DMR_22410
DMR_05790 DMR_22440
DMR_05790 DMR_09060
DMR_05790 DMR_11370
DMR_05790 DMR_45610
DMR_05790 DMR_05900
DMR_05790 DMR_05880
DMR_05790 DMR_22420
DMR_05790 DMR_12090
DMR_05790 DMR_45580
DMR_05790 DMR_45570
DMR_05790 DMR_05810
DMR_05790 DMR_11380
DMR_05790 DMR_22660
DMR_05790 DMR_05830
DMR_05790 DMR_22670
DMR_05790 DMR_11360
DMR_05790 DMR_09090
DMR_05790 DMR_11350
DMR_05790 DMR_12070
DMR_05790 DMR_05820
DMR_05790 DMR_12100
DMR_05790 DMR_09070
DMR_05790 DMR_05870
DMR_05790 DMR_22680
DMR_05790 DMR_12080
DMR_05790 DMR_09040
DMR_05790 DMR_05890
DMR_05800 DMR_22690
DMR_05800 DMR_37820
DMR_05800 DMR_05830
DMR_05800 DMR_09060
DMR_05800 DMR_45580
DMR_05800 DMR_12090
DMR_05800 DMR_09050
DMR_05800 DMR_05880
DMR_05800 DMR_45610
DMR_05800 DMR_05900
DMR_05800 DMR_22420
DMR_05800 DMR_05810
DMR_05800 DMR_45570
DMR_05800 DMR_11370
DMR_05800 DMR_05860
DMR_05800 DMR_11400
DMR_05800 DMR_22450
DMR_05800 DMR_22410
DMR_05800 DMR_01770
DMR_05800 DMR_22670
DMR_05800 DMR_12060
DMR_05800 DMR_11350
DMR_05800 DMR_11360
DMR_05800 DMR_09090
DMR_05800 DMR_38970
DMR_05800 DMR_03460
DMR_05800 DMR_12100
DMR_05800 DMR_05820
DMR_05800 DMR_09040
DMR_05800 DMR_22680
DMR_05800 DMR_45600
DMR_05800 DMR_11390
DMR_05800 DMR_22650
DMR_05800 DMR_12080
DMR_05800 DMR_05790
DMR_05800 DMR_05890
DMR_05810 DMR_09050
DMR_05810 DMR_45610
DMR_05810 DMR_05900
DMR_05810 DMR_12090
DMR_05810 DMR_22420
DMR_05810 DMR_11400
DMR_05810 DMR_45570
DMR_05810 DMR_05860
DMR_05810 DMR_01770
DMR_05810 DMR_11380
DMR_05810 DMR_22660
DMR_05810 DMR_05830
DMR_05810 DMR_22450
DMR_05810 DMR_37820
DMR_05810 DMR_22440
DMR_05810 DMR_45590
DMR_05810 DMR_05800
DMR_05810 DMR_22690
DMR_05810 DMR_12070
DMR_05810 DMR_22410
DMR_05810 DMR_12060
DMR_05810 DMR_09090
DMR_05810 DMR_11360
DMR_05810 DMR_11350
DMR_05810 DMR_03460
DMR_05810 DMR_12100
DMR_05810 DMR_05820
DMR_05810 DMR_05890
DMR_05810 DMR_45600
DMR_05810 DMR_09070
DMR_05810 DMR_11390
DMR_05810 DMR_22680
DMR_05810 DMR_05870
DMR_05810 DMR_38970
DMR_05810 DMR_09040
DMR_05810 DMR_05790
DMR_05810 DMR_22650
DMR_05820 DMR_22660
DMR_05820 DMR_05810
DMR_05820 DMR_11400
DMR_05820 DMR_05860
DMR_05820 DMR_09050
DMR_05820 DMR_05900
DMR_05820 DMR_05880
DMR_05820 DMR_11370
DMR_05820 DMR_45570
DMR_05820 DMR_09060
DMR_05820 DMR_22440
DMR_05820 DMR_01770
DMR_05820 DMR_11380
DMR_05820 DMR_45580
DMR_05820 DMR_05830
DMR_05820 DMR_45590
DMR_05820 DMR_22450
DMR_05820 DMR_37820
DMR_05820 DMR_22690
DMR_05820 DMR_05800
DMR_05820 DMR_22670
DMR_05820 DMR_22410
DMR_05820 DMR_11350
DMR_05820 DMR_12060
DMR_05820 DMR_03460
DMR_05820 DMR_12100
DMR_05820 DMR_12070
DMR_05820 DMR_09070
DMR_05820 DMR_05870
DMR_05820 DMR_38970
DMR_05820 DMR_11390
DMR_05820 DMR_45600
DMR_05820 DMR_12080
DMR_05820 DMR_09040
DMR_05820 DMR_05790
DMR_05820 DMR_22650
DMR_05830 DMR_45580
DMR_05830 DMR_11370
DMR_05830 DMR_11380
DMR_05830 DMR_09050
DMR_05830 DMR_05880
DMR_05830 DMR_45610
DMR_05830 DMR_22420
DMR_05830 DMR_12090
DMR_05830 DMR_05800
DMR_05830 DMR_05810
DMR_05830 DMR_05860
DMR_05830 DMR_11400
DMR_05830 DMR_22660
DMR_05830 DMR_09060
DMR_05830 DMR_22440
DMR_05830 DMR_45590
DMR_05830 DMR_37820
DMR_05830 DMR_01770
DMR_05830 DMR_22450
DMR_05830 DMR_12060
DMR_05830 DMR_11360
DMR_05830 DMR_09090
DMR_05830 DMR_03460
DMR_05830 DMR_22670
DMR_05830 DMR_05820
DMR_05830 DMR_11390
DMR_05830 DMR_12070
DMR_05830 DMR_09070
DMR_05830 DMR_38970
DMR_05830 DMR_05870
DMR_05830 DMR_22680
DMR_05830 DMR_45600
DMR_05830 DMR_12080
DMR_05830 DMR_05790
DMR_05830 DMR_22650
DMR_05830 DMR_05890
DMR_05860 DMR_22440
DMR_05860 DMR_09060
DMR_05860 DMR_05830
DMR_05860 DMR_45580
DMR_05860 DMR_11380
DMR_05860 DMR_45590
DMR_05860 DMR_05800
DMR_05860 DMR_22690
DMR_05860 DMR_22410
DMR_05860 DMR_11360
DMR_05860 DMR_09090
DMR_05860 DMR_22660
DMR_05860 DMR_11350
DMR_05860 DMR_22670
DMR_05860 DMR_45570
DMR_05860 DMR_45610
DMR_05860 DMR_05880
DMR_05860 DMR_05900
DMR_05860 DMR_22420
DMR_05860 DMR_11370
DMR_05860 DMR_12090
DMR_05860 DMR_05820
DMR_05860 DMR_12100
DMR_05860 DMR_12070
DMR_05860 DMR_05810
DMR_05860 DMR_05870
DMR_05860 DMR_09070
DMR_05860 DMR_22680
DMR_05860 DMR_09040
DMR_05860 DMR_12080
DMR_05860 DMR_05890
DMR_05870 DMR_05810
DMR_05870 DMR_05900
DMR_05870 DMR_09050
DMR_05870 DMR_45610
DMR_05870 DMR_11400
DMR_05870 DMR_05880
DMR_05870 DMR_22420
DMR_05870 DMR_12090
DMR_05870 DMR_11370
DMR_05870 DMR_05860
DMR_05870 DMR_45570
DMR_05870 DMR_45580
DMR_05870 DMR_05830
DMR_05870 DMR_09060
DMR_05870 DMR_12060
DMR_05870 DMR_37820
DMR_05870 DMR_22450
DMR_05870 DMR_22690
DMR_05870 DMR_01770
DMR_05870 DMR_22410
DMR_05870 DMR_05790
DMR_05870 DMR_22670
DMR_05870 DMR_11360
DMR_05870 DMR_11350
DMR_05870 DMR_09090
DMR_05870 DMR_05820
DMR_05870 DMR_12100
DMR_05870 DMR_03460
DMR_05870 DMR_12080
DMR_05870 DMR_38970
DMR_05870 DMR_11390
DMR_05870 DMR_22680
DMR_05870 DMR_09040
DMR_05870 DMR_45600
DMR_05870 DMR_22650
DMR_05870 DMR_05890
DMR_05880 DMR_22690
DMR_05880 DMR_05900
DMR_05880 DMR_09050
DMR_05880 DMR_45610
DMR_05880 DMR_11400
DMR_05880 DMR_22420
DMR_05880 DMR_12090
DMR_05880 DMR_05860
DMR_05880 DMR_45570
DMR_05880 DMR_05800
DMR_05880 DMR_11380
DMR_05880 DMR_22660
DMR_05880 DMR_37820
DMR_05880 DMR_05830
DMR_05880 DMR_22440
DMR_05880 DMR_45590
DMR_05880 DMR_01770
DMR_05880 DMR_22450
DMR_05880 DMR_05790
DMR_05880 DMR_12060
DMR_05880 DMR_22410
DMR_05880 DMR_09090
DMR_05880 DMR_11360
DMR_05880 DMR_11350
DMR_05880 DMR_12100
DMR_05880 DMR_05820
DMR_05880 DMR_03460
DMR_05880 DMR_12070
DMR_05880 DMR_09040
DMR_05880 DMR_38970
DMR_05880 DMR_09070
DMR_05880 DMR_05870
DMR_05880 DMR_22680
DMR_05880 DMR_11390
DMR_05880 DMR_45600
DMR_05880 DMR_22650
DMR_05880 DMR_05890
DMR_05890 DMR_05830
DMR_05890 DMR_45580
DMR_05890 DMR_45570
DMR_05890 DMR_09050
DMR_05890 DMR_05900
DMR_05890 DMR_05880
DMR_05890 DMR_11370
DMR_05890 DMR_05860
DMR_05890 DMR_11400
DMR_05890 DMR_05810
DMR_05890 DMR_22660
DMR_05890 DMR_11380
DMR_05890 DMR_37820
DMR_05890 DMR_09060
DMR_05890 DMR_45590
DMR_05890 DMR_22440
DMR_05890 DMR_05800
DMR_05890 DMR_01770
DMR_05890 DMR_22450
DMR_05890 DMR_22690
DMR_05890 DMR_22670
DMR_05890 DMR_12060
DMR_05890 DMR_22410
DMR_05890 DMR_11350
DMR_05890 DMR_09070
DMR_05890 DMR_12070
DMR_05890 DMR_12100
DMR_05890 DMR_03460
DMR_05890 DMR_38970
DMR_05890 DMR_05870
DMR_05890 DMR_11390
DMR_05890 DMR_45600
DMR_05890 DMR_22650
DMR_05890 DMR_05790
DMR_05890 DMR_09040
DMR_05890 DMR_12080
DMR_05900 DMR_09050
DMR_05900 DMR_12090
DMR_05900 DMR_01770
DMR_05900 DMR_05880
DMR_05900 DMR_45610
DMR_05900 DMR_22420
DMR_05900 DMR_11370
DMR_05900 DMR_05860
DMR_05900 DMR_11400
DMR_05900 DMR_05810
DMR_05900 DMR_22660
DMR_05900 DMR_11380
DMR_05900 DMR_45580
DMR_05900 DMR_22450
DMR_05900 DMR_22440
DMR_05900 DMR_09060
DMR_05900 DMR_45590
DMR_05900 DMR_05800
DMR_05900 DMR_37820
DMR_05900 DMR_11360
DMR_05900 DMR_12060
DMR_05900 DMR_12070
DMR_05900 DMR_09090
DMR_05900 DMR_22670
DMR_05900 DMR_05820
DMR_05900 DMR_03460
DMR_05900 DMR_12080
DMR_05900 DMR_05870
DMR_05900 DMR_09070
DMR_05900 DMR_22680
DMR_05900 DMR_38970
DMR_05900 DMR_45600
DMR_05900 DMR_11390
DMR_05900 DMR_05890
DMR_05900 DMR_05790
DMR_05900 DMR_22650
DMR_05910 DMR_02200
DMR_05910 DMR_34740
DMR_05910 DMR_17890
DMR_05910 DMR_02490
DMR_05910 DMR_45930
DMR_05910 DMR_26530
DMR_05910 DMR_42760
DMR_05910 DMR_00560
DMR_05910 DMR_03250
DMR_05910 DMR_00720
DMR_05910 DMR_00400
DMR_05910 DMR_18190
DMR_05920 DMR_25320
DMR_05920 DMR_17260
DMR_05920 DMR_43440
DMR_05920 DMR_19490
DMR_05920 DMR_14920
DMR_05920 DMR_37180
DMR_05920 DMR_21830
DMR_05920 DMR_21130
DMR_05920 DMR_05260
DMR_05920 DMR_26980
DMR_05920 DMR_33050
DMR_05920 DMR_05250
DMR_05920 DMR_16010
DMR_05920 DMR_39990
DMR_05920 DMR_17130
DMR_05920 DMR_37080
DMR_05920 DMR_16060
DMR_05920 DMR_08500
DMR_05920 DMR_15470
DMR_05920 DMR_14270
DMR_05920 DMR_07630
DMR_05920 DMR_34180
DMR_05920 DMR_21840
DMR_05920 DMR_34170
DMR_05920 DMR_37170
DMR_05920 DMR_15970
DMR_06110 DMR_22550
DMR_06110 DMR_31800
DMR_06110 DMR_31780
DMR_06110 DMR_46030
DMR_06110 DMR_20420
DMR_06110 DMR_22150
DMR_06110 DMR_43340
DMR_06110 DMR_10730
DMR_06110 DMR_06510
DMR_06110 DMR_20520
DMR_06110 DMR_39860
DMR_06110 DMR_35370
DMR_06110 DMR_43710
DMR_06110 DMR_06520
DMR_06110 DMR_22160
DMR_06110 DMR_30990
DMR_06110 DMR_20320
DMR_06110 DMR_20530
DMR_06110 DMR_34330
DMR_06110 DMR_20560
DMR_06110 DMR_31770
DMR_06110 DMR_31790
DMR_06110 DMR_18240
DMR_06140 DMR_34930
DMR_06140 DMR_22840
DMR_06140 DMR_05550
DMR_06140 DMR_11660
DMR_06140 DMR_35530
DMR_06140 DMR_21630
DMR_06140 DMR_42330
DMR_06140 DMR_21080
DMR_06140 DMR_19210
DMR_06140 DMR_11000
DMR_06140 DMR_44980
DMR_06140 DMR_05370
DMR_06140 DMR_28980
DMR_06140 DMR_07370
DMR_06140 DMR_21070
DMR_06140 DMR_44600
DMR_06140 DMR_19010
DMR_06140 DMR_31320
DMR_06140 DMR_27100
DMR_06140 DMR_20070
DMR_06140 DMR_05180
DMR_06140 DMR_07380
DMR_06140 DMR_28790
DMR_06140 DMR_18320
DMR_06140 DMR_25420
DMR_06140 DMR_38050
DMR_06140 DMR_25390
DMR_06140 DMR_18780
DMR_06140 DMR_18770
DMR_06140 DMR_35610
DMR_06190 DMR_04650
DMR_06510 DMR_10730
DMR_06510 DMR_06110
DMR_06510 DMR_20530
DMR_06510 DMR_20520
DMR_06510 DMR_20420
DMR_06510 DMR_20560
DMR_06510 DMR_35370
DMR_06510 DMR_06520
DMR_06520 DMR_06510
DMR_06520 DMR_10730
DMR_06520 DMR_06110
DMR_06520 DMR_20520
DMR_06520 DMR_20530
DMR_06520 DMR_20420
DMR_06520 DMR_35370
DMR_06520 DMR_20560
DMR_06660 DMR_20070
DMR_06660 DMR_18800
DMR_06660 DMR_07380
DMR_06660 DMR_22640
DMR_06660 DMR_26930
DMR_06660 DMR_14270
DMR_06660 DMR_07370
DMR_06660 DMR_44660
DMR_06660 DMR_17770
DMR_06660 DMR_17880
DMR_06660 DMR_15980
DMR_06660 DMR_12710
DMR_06660 DMR_19670
DMR_06660 DMR_18770
DMR_06660 DMR_26700
DMR_06660 DMR_39410
DMR_06660 DMR_28100
DMR_06660 DMR_18780
DMR_06940 DMR_40020
DMR_06940 DMR_02110
DMR_06940 DMR_35770
DMR_06960 DMR_13400
DMR_06960 DMR_06970
DMR_06960 DMR_27820
DMR_06960 DMR_13330
DMR_06960 DMR_13340
DMR_06960 DMR_13350
DMR_06960 DMR_02450
DMR_06960 DMR_27880
DMR_06960 DMR_27800
DMR_06960 DMR_27870
DMR_06960 DMR_13370
DMR_06960 DMR_13410
DMR_06960 DMR_28300
DMR_06960 DMR_13360
DMR_06960 DMR_13420
DMR_06960 DMR_28310
DMR_06960 DMR_39030
DMR_06960 DMR_26940
DMR_06960 DMR_13320
DMR_06960 DMR_27810
DMR_06960 DMR_27830
DMR_06960 DMR_02470
DMR_06960 DMR_27780
DMR_06960 DMR_13380
DMR_06960 DMR_13310
DMR_06960 DMR_27790
DMR_06960 DMR_13390
DMR_06960 DMR_27770
DMR_06970 DMR_06960
DMR_06970 DMR_13340
DMR_06970 DMR_27800
DMR_06970 DMR_13350
DMR_06970 DMR_02450
DMR_06970 DMR_27880
DMR_06970 DMR_13370
DMR_06970 DMR_26940
DMR_06970 DMR_27870
DMR_06970 DMR_13410
DMR_06970 DMR_28300
DMR_06970 DMR_13360
DMR_06970 DMR_28310
DMR_06970 DMR_13420
DMR_06970 DMR_39030
DMR_06970 DMR_27830
DMR_06970 DMR_27810
DMR_06970 DMR_13320
DMR_06970 DMR_27780
DMR_06970 DMR_13380
DMR_06970 DMR_13310
DMR_06970 DMR_27790
DMR_06970 DMR_02470
DMR_06970 DMR_27820
DMR_06970 DMR_13330
DMR_06970 DMR_13400
DMR_06970 DMR_27770
DMR_06970 DMR_13390
DMR_06980 DMR_33560
DMR_06980 DMR_35820
DMR_06980 DMR_33550
DMR_06980 DMR_04930
DMR_06980 DMR_33540
DMR_06980 DMR_33520
DMR_06980 DMR_21400
DMR_07320 DMR_17110
DMR_07320 DMR_37100
DMR_07350 DMR_23990
DMR_07350 DMR_08110
DMR_07350 DMR_27440
DMR_07360 DMR_18190
DMR_07360 DMR_18760
DMR_07360 DMR_02490
DMR_07360 DMR_18800
DMR_07360 DMR_07370
DMR_07360 DMR_07380
DMR_07360 DMR_45930
DMR_07360 DMR_07390
DMR_07360 DMR_20420
DMR_07360 DMR_46030
DMR_07360 DMR_31800
DMR_07360 DMR_26520
DMR_07360 DMR_46260
DMR_07360 DMR_17530
DMR_07360 DMR_18770
DMR_07360 DMR_34740
DMR_07360 DMR_34330
DMR_07360 DMR_30990
DMR_07360 DMR_39410
DMR_07360 DMR_00400
DMR_07360 DMR_28220
DMR_07360 DMR_18780
DMR_07370 DMR_28090
DMR_07370 DMR_17530
DMR_07370 DMR_38720
DMR_07370 DMR_15990
DMR_07370 DMR_17770
DMR_07370 DMR_18800
DMR_07370 DMR_20070
DMR_07370 DMR_02490
DMR_07370 DMR_18760
DMR_07370 DMR_35020
DMR_07370 DMR_17880
DMR_07370 DMR_15980
DMR_07370 DMR_07380
DMR_07370 DMR_19670
DMR_07370 DMR_12710
DMR_07370 DMR_45930
DMR_07370 DMR_07360
DMR_07370 DMR_34740
DMR_07370 DMR_34170
DMR_07370 DMR_37260
DMR_07370 DMR_21080
DMR_07370 DMR_18770
DMR_07370 DMR_34180
DMR_07370 DMR_07390
DMR_07370 DMR_26700
DMR_07370 DMR_20420
DMR_07370 DMR_21840
DMR_07370 DMR_30990
DMR_07370 DMR_26930
DMR_07370 DMR_34330
DMR_07370 DMR_14270
DMR_07370 DMR_00400
DMR_07370 DMR_34340
DMR_07370 DMR_06140
DMR_07370 DMR_44980
DMR_07370 DMR_06660
DMR_07370 DMR_15780
DMR_07370 DMR_18190
DMR_07370 DMR_22840
DMR_07370 DMR_05550
DMR_07370 DMR_26520
DMR_07370 DMR_46260
DMR_07370 DMR_21830
DMR_07370 DMR_42330
DMR_07370 DMR_42440
DMR_07370 DMR_46030
DMR_07370 DMR_05180
DMR_07370 DMR_39410
DMR_07370 DMR_19010
DMR_07370 DMR_28220
DMR_07370 DMR_16000
DMR_07370 DMR_05370
DMR_07370 DMR_39950
DMR_07370 DMR_28100
DMR_07370 DMR_18780
DMR_07370 DMR_31800
DMR_07380 DMR_17770
DMR_07380 DMR_39950
DMR_07380 DMR_28100
DMR_07380 DMR_18780
DMR_07380 DMR_28090
DMR_07380 DMR_18800
DMR_07380 DMR_15990
DMR_07380 DMR_20070
DMR_07380 DMR_18760
DMR_07380 DMR_35020
DMR_07380 DMR_02490
DMR_07380 DMR_45930
DMR_07380 DMR_26930
DMR_07380 DMR_20420
DMR_07380 DMR_34180
DMR_07380 DMR_07390
DMR_07380 DMR_21080
DMR_07380 DMR_31800
DMR_07380 DMR_21840
DMR_07380 DMR_14270
DMR_07380 DMR_46030
DMR_07380 DMR_34340
DMR_07380 DMR_06140
DMR_07380 DMR_07370
DMR_07380 DMR_26520
DMR_07380 DMR_22840
DMR_07380 DMR_21830
DMR_07380 DMR_46260
DMR_07380 DMR_17530
DMR_07380 DMR_06660
DMR_07380 DMR_42440
DMR_07380 DMR_44980
DMR_07380 DMR_38720
DMR_07380 DMR_05370
DMR_07380 DMR_15780
DMR_07380 DMR_17880
DMR_07380 DMR_05550
DMR_07380 DMR_18190
DMR_07380 DMR_42330
DMR_07380 DMR_15980
DMR_07380 DMR_12710
DMR_07380 DMR_19670
DMR_07380 DMR_34740
DMR_07380 DMR_18770
DMR_07380 DMR_26700
DMR_07380 DMR_30990
DMR_07380 DMR_34330
DMR_07380 DMR_00400
DMR_07380 DMR_07360
DMR_07380 DMR_34170
DMR_07380 DMR_37260
DMR_07380 DMR_16000
DMR_07380 DMR_19010
DMR_07380 DMR_39410
DMR_07380 DMR_28220
DMR_07380 DMR_05180
DMR_07390 DMR_18190
DMR_07390 DMR_07380
DMR_07390 DMR_02490
DMR_07390 DMR_18760
DMR_07390 DMR_46260
DMR_07390 DMR_26520
DMR_07390 DMR_45930
DMR_07390 DMR_34740
DMR_07390 DMR_07370
DMR_07390 DMR_20420
DMR_07390 DMR_46030
DMR_07390 DMR_31800
DMR_07390 DMR_17530
DMR_07390 DMR_18770
DMR_07390 DMR_30990
DMR_07390 DMR_07360
DMR_07390 DMR_18800
DMR_07390 DMR_34330
DMR_07390 DMR_00400
DMR_07390 DMR_39410
DMR_07390 DMR_28220
DMR_07390 DMR_18780
DMR_07430 DMR_39730
DMR_07430 DMR_16230
DMR_07430 DMR_07440
DMR_07430 DMR_12670
DMR_07430 DMR_15670
DMR_07440 DMR_39720
DMR_07440 DMR_15660
DMR_07440 DMR_07430
DMR_07440 DMR_16220
DMR_07440 DMR_12680
DMR_07460 DMR_07470
DMR_07460 DMR_20050
DMR_07460 DMR_26970
DMR_07460 DMR_20060
DMR_07460 DMR_28270
DMR_07460 DMR_43230
DMR_07460 DMR_26930
DMR_07460 DMR_34220
DMR_07470 DMR_20050
DMR_07470 DMR_07460
DMR_07470 DMR_26930
DMR_07470 DMR_43230
DMR_07470 DMR_34220
DMR_07470 DMR_26970
DMR_07470 DMR_20060
DMR_07470 DMR_28270
DMR_07500 DMR_35610
DMR_07520 DMR_18000
DMR_07520 DMR_25820
DMR_07520 DMR_27100
DMR_07520 DMR_25830
DMR_07520 DMR_43020
DMR_07580 DMR_17990
DMR_07580 DMR_28600
DMR_07630 DMR_28990
DMR_07630 DMR_03600
DMR_07630 DMR_21020
DMR_07630 DMR_21130
DMR_07630 DMR_43440
DMR_07630 DMR_37140
DMR_07630 DMR_17120
DMR_07630 DMR_15890
DMR_07630 DMR_03610
DMR_07630 DMR_05920
DMR_07630 DMR_37180
DMR_07630 DMR_37170
DMR_07630 DMR_15680
DMR_07630 DMR_08500
DMR_07640 DMR_22400
DMR_07640 DMR_32860
DMR_07640 DMR_33090
DMR_07830 DMR_13380
DMR_07840 DMR_13390
DMR_07850 DMR_13400
DMR_07870 DMR_33290
DMR_08040 DMR_00300
DMR_08040 DMR_21130
DMR_08080 DMR_44070
DMR_08080 DMR_04460
DMR_08110 DMR_27440
DMR_08110 DMR_05340
DMR_08110 DMR_07350
DMR_08200 DMR_24460
DMR_08200 DMR_15750
DMR_08200 DMR_24440
DMR_08200 DMR_37460
DMR_08200 DMR_15740
DMR_08200 DMR_24450
DMR_08200 DMR_19370
DMR_08200 DMR_15760
DMR_08200 DMR_43540
DMR_08200 DMR_21490
DMR_08200 DMR_25780
DMR_08200 DMR_37450
DMR_08220 DMR_03600
DMR_08220 DMR_37140
DMR_08220 DMR_17120
DMR_08220 DMR_03610
DMR_08220 DMR_05390
DMR_08220 DMR_21020
DMR_08220 DMR_05400
DMR_08220 DMR_15890
DMR_08220 DMR_13140
DMR_08230 DMR_13360
DMR_08230 DMR_27760
DMR_08290 DMR_39410
DMR_08290 DMR_21220
DMR_08290 DMR_26260
DMR_08380 DMR_16140
DMR_08380 DMR_10020
DMR_08380 DMR_28680
DMR_08380 DMR_23920
DMR_08380 DMR_18430
DMR_08380 DMR_23760
DMR_08380 DMR_29050
DMR_08380 DMR_33420
DMR_08380 DMR_20770
DMR_08380 DMR_33440
DMR_08380 DMR_02830
DMR_08380 DMR_26640
DMR_08380 DMR_33480
DMR_08380 DMR_19040
DMR_08380 DMR_02850
DMR_08380 DMR_23750
DMR_08380 DMR_23770
DMR_08380 DMR_33460
DMR_08380 DMR_11050
DMR_08380 DMR_27990
DMR_08380 DMR_09310
DMR_08380 DMR_36600
DMR_08380 DMR_23820
DMR_08380 DMR_33430
DMR_08380 DMR_23780
DMR_08390 DMR_39830
DMR_08390 DMR_43690
DMR_08390 DMR_39230
DMR_08390 DMR_37920
DMR_08390 DMR_43320
DMR_08390 DMR_05590
DMR_08390 DMR_38410
DMR_08390 DMR_12660
DMR_08480 DMR_19490
DMR_08480 DMR_05260
DMR_08480 DMR_05280
DMR_08500 DMR_17120
DMR_08500 DMR_37140
DMR_08500 DMR_45930
DMR_08500 DMR_07630
DMR_08500 DMR_28990
DMR_08500 DMR_05920
DMR_08500 DMR_00070
DMR_08500 DMR_37180
DMR_08500 DMR_43440
DMR_08500 DMR_21130
DMR_08500 DMR_34740
DMR_08500 DMR_37170
DMR_08520 DMR_31740
DMR_08520 DMR_16850
DMR_08520 DMR_16890
DMR_08520 DMR_13660
DMR_08720 DMR_16380
DMR_08750 DMR_27990
DMR_08750 DMR_23760
